,Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
1971098,-1,-1,3663.003663,85.333336,249084.2491,546.0,0.0,0,0,0,0
69961,-1,256,0.260192318550333,0.0,1.561153911302,7686622.0,0.0,0,0,0,0
514050,245,8192,1.363411773,150284.12,246.5957426,785843.7,10000000.0,10000000,1,10000000,0
1641735,-1,-1,12012.01201,1080.0,864864.8649,111.0,0.0,0,4,0,0
235649,11,8192,0.596587163472638,107102.4,103.938741369455,1885726.1,9980562.0,9980562,43958,9980562,0
1910147,-1,-1,17467.24891,8772.3,2454148.472,76.333336,0.0,0,4,0,0
1542984,-1,294,60000.0,156.25,860000.0,25.0,0.0,0,0,0,0
1688571,32,344,57.88712012,0.0,0.0,34550.0,0.0,0,0,0,0
1116545,256,229,0.194871615,2890405.2,158.7960072,5473689.5,40500000.0,74800000,95,6106863,0
419720,364,972,41666.6666666667,0.0,0.0,48.0,0.0,0,0,0,0
497568,-1,-1,123.713891,186.66667,4866.079713,9699.8,0.0,0,4,0,0
433604,-1,-1,22471.9101123596,1116.3,1786516.85393258,59.333332,0.0,0,3,0,0
915231,-1,-1,12578.61635,19660.8,1962264.151,106.0,0.0,0,4,0,0
1779145,-1,-1,14234.87544,2430.0,1053380.783,93.666664,0.0,0,49,0,0
591386,76,29200,0.296626501,33148.73,17.91294483,3569551.2,10100000.0,10200000,3385,10000000,0
468962,-1,-1,84.12551527,85.333336,5384.032977,23774.0,0.0,0,0,0,0
641547,-1,-1,41.03237454,2408.3333,4369.947889,48742.0,0.0,0,0,0,0
759019,-1,31,750000.0,361.0,9500000.0,2.0,0.0,0,0,0,0
332886,255,115,35087.7192982456,0.0,210526.315789474,57.0,0.0,0,0,0,0
1861000,-1,-1,18.48309259,4408.3335,2023.898639,108207.0,0.0,0,0,0,0
491997,360,258,1.283438108,355.9524,38.7170496,934988.6,0.0,0,0,0,0
985071,-1,-1,127.2871917,8978.7,15974.54256,10475.0,0.0,0,3,0,0
852635,-1,-1,65.35093452,85.333336,3528.950464,30604.0,0.0,0,0,0,0
1657799,-1,-1,19417.47573,270.0,893203.8835,68.666664,0.0,0,48,0,0
1716071,-1,-1,82.45212623,1968.3,7214.561045,16171.0,0.0,0,4,0,0
659243,14600,8192,0.687548311,0.0,0.0,1939257.6,0.0,0,0,0,0
1209488,256,8192,5.268694646,4572451.5,6810.080535,213525.38,0.0,0,3,0,0
1924984,229,227,2567.394095,0.0,0.0,779.0,0.0,0,0,0,0
630537,-1,-1,28368.79433,76.8,1503546.099,47.0,0.0,0,3,0,0
1285598,8,29200,6.503576967,132458.6,1338.736305,166575.0,0.0,0,478,0,0
796895,33304,8688,3708.281829,0.0,0.0,404.5,0.0,0,0,0,0
1790136,-1,-1,22222.22222,4915.2,2955555.556,60.0,0.0,0,3,0,0
1912581,-1,-1,0.059676045,0.0,2.864450146,22300000.0,67000000.0,67000000,67000000,67000000,0
1942757,-1,-1,46.03680643,2822.7,3890.110143,28962.334,0.0,0,4,0,0
1776219,0,118,37735.84906,12.0,113207.5472,53.0,0.0,0,0,0,0
300175,-1,-1,24.4203225924614,86.7,1135.54500054946,54599.332,0.0,0,4,0,0
1614995,340,29200,2.108598982,22755.355,153.9277257,521673.4,0.0,0,1,0,0
833844,-1,-1,5.680865991,2408.3333,565.2461661,352059.0,0.0,0,0,0,0
949743,256,502,27027.02703,0.0,0.0,74.0,0.0,0,0,0,0
1515555,82,29200,2.224609755,827593.2,1224.986198,469949.62,9997767.0,9997767,3,9997767,0
1207393,0,229,0.769300499,0.0,4.615802997,1559858.6,7768918.0,7768918,2,7768918,0
419406,-1,-1,14.328443751903,720.3,838.213959486325,93055.0,0.0,0,4,0,0
1770044,339,562,95238.09524,0.0,0.0,21.0,0.0,0,0,0,0
469081,-1,253,285.1846571,0.0,1711.107942,7013.0,0.0,0,0,0,0
417210,-1,-1,21505.376344086,940.8,1311827.95698925,62.0,0.0,0,3,0,0
1637377,-1,370,6024.096386,0.0,0.0,332.0,0.0,0,0,0,0
1976445,12,8192,1.312615966,537195.2,590.8740769,801934.2,9979476.0,9979476,4,9979476,0
807935,290,0,113.0275561,0.0,0.0,11059.25,0.0,0,44073,0,0
364837,60,237,84.4665934622857,0.0,506.799560773714,23678.0,0.0,0,0,0,0
918945,-1,-1,128.2503447,3370.8,10773.02895,10396.333,0.0,0,4,0,0
1249042,0,118,12552.30126,391.33334,179916.318,119.5,0.0,0,0,0,0
1871109,994,29200,0.46710656,122735.79,71.01965995,2233919.0,10000000.0,10000000,61,9997356,0
873080,-1,-1,0.758663175,3175.2,66.38302779,1757477.4,5211108.0,5211108,5241726,5211108,0
1706912,32120,8190,83333.33333,0.0,500000.0,24.0,0.0,0,0,0,0
680902,-1,-1,14.58672171,3605.3333,1414.912006,137111.0,0.0,0,0,0,0
209981,-1,-1,32.7059246782555,5125.3335,4088.24058478193,61151.0,0.0,0,0,0,0
228812,-1,-1,32.8563683856023,17633.334,5684.1517307092,60871.0,0.0,0,0,0,0
254675,33,29200,18.2244756626515,377379.28,7341.58614325973,57919.668,0.0,0,1,0,0
1109294,256,229,0.193259003,2916175.0,141.0186786,5519363.5,40800000.0,74700000,1,6815942,0
116597,127,29200,4.40531857845298,853539.7,3125.76019745385,230912.11,9999997.0,9999997,2,9999997,0
586514,115,237,24.11876078,0.0,0.0,82923.0,0.0,0,0,0,0
1948496,188,342,61.9885941,0.0,0.0,32264.0,0.0,0,0,0,0
189645,-1,-1,0.248795116350902,3674.8,21.3963800061776,5359162.0,16005174.0,16005174,16036125,16005174,0
863536,-1,-1,83.42022941,972.0,6840.458811,23975.0,0.0,0,0,0,0
864715,-1,-1,32.46964089,5461.3335,3928.826547,61596.0,0.0,0,0,0,0
1500469,343,8192,28.35372314,196093.67,6778.032132,37228.11,0.0,0,1,0,0
1720453,-1,-1,18348.62385,4915.2,2495412.844,72.666664,0.0,0,3,0,0
1876315,6021,29200,27.92093379,304216.72,9809.064899,37805.168,0.0,0,3,0,0
1968391,64209,31088,34482.75862,0.0,206896.5517,58.0,0.0,0,0,0,0
765508,-1,243,40816.32653,456.33334,755102.0408,49.0,0.0,0,0,0,0
1030494,-1,-1,16806.72269,750.0,1159663.866,79.333336,0.0,0,49,0,0
725742,-1,-1,65.37656904,2940.3,5851.202929,20394.666,0.0,0,5,0,0
1892813,-1,-1,66.14850339,235.2,3108.979659,20156.666,0.0,0,3,0,0
1783368,-1,-1,124.8647299,1600.9524,12403.22983,9610.4,0.0,0,3,0,0
730840,-1,-1,23.19055681,85.333336,1368.242852,86242.0,0.0,0,0,0,0
966292,-1,-1,128.3367556,12854.7,17646.3039,10389.333,0.0,0,48,0,0
552410,-1,-1,18099.54751,10378.8,2407239.819,73.666664,0.0,0,3,0,0
575286,972,65535,0.411823802,13912.917,29.15712517,2601667.5,36300000.0,36300000,314,36300000,0
1518564,30016,8192,132.1746027,277756.44,46062.84902,8646.571,0.0,0,2,0,0
1143110,-1,-1,50.36007453,1153.2,3223.04477,26476.0,0.0,0,3,0,0
489796,29,8192,1.790967257,8.571428,3.581934513,670029.0,0.0,0,1303044,0,0
521208,-1,-1,16806.72269,4915.2,2184873.95,79.333336,0.0,0,48,0,0
254276,65535,29200,0.731929529093009,0.0,0.0,1821669.0,0.0,0,0,0,0
737457,-1,-1,129.8574814,2167.5,11492.38711,10267.667,0.0,0,3,0,0
1252265,-1,-1,0.059680035,0.0,2.864641696,22300000.0,67000000.0,67000000,67000000,67000000,0
697807,357,29200,0.338339623,153680.55,53.05859323,3033389.2,10000000.0,10000000,47,9999856,0
375391,-1,-1,97.0041873474205,1037.1428,6693.28892697201,12370.6,0.0,0,2,0,0
1217929,2076,706,0.21290067,32033.691,51.0251939,5124028.5,56400000.0,56400000,3,56400000,0
1655338,-1,1321,41666.66667,936.3333,1104166.667,48.0,0.0,0,0,0,0
1576385,71,8192,0.765984404,145817.2,220.5369011,1364851.0,8434498.0,9800599,3,7068396,0
216399,-1,-1,64.9055624066983,1408.3334,6133.57564743299,30814.0,0.0,0,0,0,0
1653551,60,65535,22.52871707,429820.56,9740.854045,46317.695,0.0,0,51,0,0
129731,-1,-1,0.038755882307261,3993.2,3.68180881918975,34403380.0,103116830.0,103116833,103150008,103116833,0
1584788,29200,8192,0.755095384,10.8,2.265286151,1765781.4,0.0,0,0,0,0
1855313,253,31,14814.81481,0.0,88888.88889,135.0,0.0,0,0,0,0
1528291,12579,29200,3.356316202,221390.11,884.4880344,316567.3,0.0,0,48,0,0
185270,-1,-1,24844.7204968944,2017.2,2708074.53416149,53.666668,0.0,0,4,0,0
1815882,0,31,15151.51515,125.0,185606.0606,88.0,0.0,0,0,0,0
1768060,-1,-1,21978.02198,3121.2,1780219.78,60.666668,0.0,0,48,0,0
32196,30016,8192,119.356667561842,268201.0,40461.9103034643,9575.143,0.0,0,2,0,0
926639,-1,-1,59.09554272,235.2,2836.58605,22562.334,0.0,0,48,0,0
740144,-1,123,7326.007326,0.0,0.0,273.0,0.0,0,0,0,0
408273,-1,-1,129.148908691722,1428.3,7296.91334108227,10324.0,0.0,0,4,0,0
1786608,-1,114,10362.6943,0.0,62176.1658,193.0,0.0,0,0,0,0
388108,363,434,37735.8490566038,0.0,0.0,53.0,0.0,0,0,0,0
1910978,-1,-1,124.6300047,1228.8,8848.730332,10698.333,0.0,0,4,0,0
454236,-1,-1,128.427406408528,874.8,9118.34585500546,10382.0,0.0,0,3,0,0
230918,-1,-1,65.4278984559016,3072.0,6084.79455639885,30568.0,0.0,0,0,0,0
513125,63248,18980,31746.03175,0.0,190476.1905,63.0,0.0,0,0,0,0
2022750,-1,-1,84.90405841,85.333336,5094.243505,23556.0,0.0,0,0,0,0
1019409,-1,-1,17699.11504,1009.2,1309734.513,75.333336,0.0,0,2,0,0
1643346,288,8192,0.258673368,25595.836,11.39887307,3999185.5,10000000.0,10000000,715,9953256,0
239675,946,8192,2.63516614157844,266280.16,813.136980829919,408673.7,5066586.0,5066586,49,5066586,0
1000755,-1,-1,130.4588891,76.8,5740.191122,10220.333,0.0,0,48,0,0
1781018,-1,0,500000.0,0.0,3000000.0,3.0,0.0,0,0,0,0
54657,-1,-1,17.2723504214453,85.333336,1001.79632444383,115792.0,0.0,0,0,0,0
1726404,-1,-1,13377.92642,76.8,655518.3946,99.666664,0.0,0,46,0,0
430787,-1,-1,129.382843834908,842.7,8474.57627118644,10305.333,0.0,0,3,0,0
2004814,-1,-1,60.37006852,76.8,2112.952398,22086.0,0.0,0,48,0,0
979995,-1,-1,41.20949879,7022.7,4677.278113,32355.0,0.0,0,4,0,0
1538691,-1,-1,22.99246997,186.66667,1065.317775,52191.0,0.0,0,4,0,0
1945738,-1,1013,10869.56522,156.25,155797.1014,138.0,0.0,0,0,0,0
758200,980,8192,0.285303693,12448.811,11.78390708,3614569.5,9986584.0,10000000,542,9781215,0
329760,313,972,40000.0,0.0,0.0,50.0,0.0,0,0,0,0
116422,37,29200,22.101932561963,1367782.9,22928.2346372181,45645.31,0.0,0,4,0,0
464958,-1,-1,129.7521733,76.8,5579.343454,10276.0,0.0,0,3,0,0
1007168,-1,-1,14814.81481,23018.7,2496296.296,90.0,0.0,0,4,0,0
122797,1086,65535,157.168864847874,170600.67,29966.8635643279,6941.0,0.0,0,896,0,0
2002843,-1,-1,43.12110563,1323.0,3169.401263,46381.0,0.0,0,0,0,0
1669475,-1,-1,18433.17972,7680.0,2082949.309,72.333336,0.0,0,1,0,0
572386,-1,-1,165.3917718,388.8,10419.68162,8061.6665,0.0,0,3,0,0
93577,0,15544,182.2821728035,752.4762,5286.1830113015,6583.2,0.0,0,0,0,0
1578314,-1,-1,23529.41176,1228.8,1858823.529,56.666668,0.0,0,4,0,0
890450,-1,-1,128.9241282,4915.2,14181.6541,10342.0,0.0,0,4,0,0
1619225,-1,-1,2564.102564,936.3333,211538.4615,780.0,0.0,0,0,0,0
1727107,-1,-1,90.12798173,1037.1428,5497.806886,13314.4,0.0,0,4,0,0
203556,-1,-1,128.489287205679,1555.2,10150.6536892487,10377.0,0.0,0,49,0,0
372222,258,335,24096.3855421687,0.0,144578.313253012,83.0,0.0,0,0,0,0
994939,-1,-1,11080.33241,662.7,714681.4404,120.333336,0.0,0,1,0,0
2037940,946,8192,2.693667995,274217.5,871.7383048,395990.4,5571623.0,5571623,192,5571623,0
2022846,105,65535,52.80997052,323039.0,17892.97819,20829.4,0.0,0,48,0,0
429636,-1,-1,55.4131744822332,410.7,3518.7365796218,24061.666,0.0,0,4,0,0
512541,60,8192,25.41271222,399643.5,8139.887207,42629.582,0.0,0,194,0,0
1125502,0,229,1.437904899,0.0,8.627429392,811365.7,0.0,0,0,0,0
858566,-1,255,3.923045539,0.0,0.0,509808.0,0.0,0,0,0,0
828863,-1,-1,21.27297481,0.0,1021.102791,94016.0,0.0,0,0,0,0
844805,-1,-1,64.65586914,645.3333,4784.534316,30933.0,0.0,0,0,0,0
74012,-1,-1,33.0764396520359,85.333336,1984.58637912215,60466.0,0.0,0,0,0,0
949434,-1,-1,80.87179798,235.2,4447.948889,16487.0,0.0,0,3,0,0
540917,-1,-1,124.409057,0.0,5971.634735,16076.0,0.0,0,0,0,0
425554,-1,-1,126.175004731563,3307.5,11671.1879376695,10567.333,0.0,0,149,0,0
602257,-1,-1,169.707255,2017.2,16461.60373,7856.6665,0.0,0,4,0,0
19879,-1,-1,0.066797388041775,6649.7,7.91549048295029,19960860.0,59774390.0,59774391,59821013,59774391,0
1923995,-1,-1,80.47642041,1306.8,5230.967327,16568.0,0.0,0,4,0,0
433132,-1,-1,10.9001923883957,3244.8,926.516353013631,122322.0,0.0,0,3,0,0
163985,972,65535,174.9989500063,333200.22,64658.6120483277,5952.4165,0.0,0,2,0,0
652057,-1,11525,666666.6667,0.0,0.0,3.0,0.0,0,0,0,0
345834,-1,-1,0.451497793135224,0.0,12.1904404146511,2531257.5,7502751.0,10000261,1,5005241,0
1920461,-1,-1,192.3385158,885.9524,10642.73121,6239.0,0.0,0,4,0,0
864723,-1,-1,0.828406729,1042.7,67.51514845,1609515.4,0.0,0,4804693,0,0
341874,-1,-1,169.98852577451,6840.3,18103.7779949853,7843.6665,0.0,0,3,0,0
799412,972,29200,0.470971281,616674.94,193.5523762,2161876.8,10200000.0,10200000,48,10200000,0
1614294,5211,8192,20.67001865,205025.75,5363.869841,55290.57,0.0,0,4,0,0
921735,-1,-1,19323.6715,307.2,966183.5749,69.0,0.0,0,4,0,0
1915108,343,8192,0.259197068,4419.314,4.88154478,3991105.2,10000000.0,10000000,490,9955985,0
210742,65535,16425,4.79284370920092,10.8,11.5028249020822,260805.5,0.0,0,3,0,0
478996,-1,-1,82.78145695,3898.8,7201.986755,16106.667,0.0,0,3,0,0
1091880,0,229,1.698292924,0.0,10.18975755,686964.3,0.0,0,3,0,0
579641,-1,-1,16528.92562,5548.8,1619834.711,80.666664,0.0,0,2,0,0
13098,60,8192,45.7371107104879,285067.22,15771.6803433332,23851.727,0.0,0,49,0,0
1720567,-1,-1,15094.33962,554.7,792452.8302,88.333336,0.0,0,49,0,0
597731,-1,-1,21276.59574,4915.2,1978723.404,62.666668,0.0,0,4,0,0
1841112,-1,10762,666666.6667,0.0,0.0,3.0,0.0,0,0,0,0
370482,0,373,81632.6530612245,10.8,244897.959183673,16.333334,0.0,0,1,0,0
1224639,-1,-1,28.11357886,936.3333,2150.688783,71140.0,0.0,0,0,0,0
1959453,-1,-1,22988.50575,76.8,1103448.276,58.0,0.0,0,50,0,0
293980,42780,8192,0.670095096545626,10.8,2.01028528963688,1989767.4,0.0,0,0,0,0
984361,-1,-1,66.14522183,940.8,3836.422866,20157.666,0.0,0,3,0,0
229703,-1,-1,107.227107012653,8772.3,13028.0935020373,12434.667,0.0,0,3,0,0
1673562,-1,-1,48.04804805,3499.2,4324.324324,27750.0,0.0,0,4,0,0
1032726,-1,-1,40.85634908,480.0,2900.800784,32634.666,0.0,0,4,0,0
636426,-1,-1,65.65341562,85.333336,3282.670781,30463.0,0.0,0,0,0,0
1509113,-1,-1,23.79847452,1045.3334,1784.885589,84039.0,0.0,0,0,0,0
1349284,351,256,1.425157159,355.9524,42.99224097,842012.4,0.0,0,0,0,0
844536,-1,-1,26.0206604,705.3333,2029.611512,76862.0,0.0,0,0,0,0
119581,351,8192,0.26460652109797,160168.22,46.2122485556261,3905169.5,58099524.0,58453723,1,57745328,0
1237166,292,255,1.44288207,355.9524,43.52694246,831668.8,0.0,0,0,0,0
1600835,0,60,557.6208178,23941.334,53159.8513,2690.0,0.0,0,0,0,0
290149,-1,-1,22471.9101123596,1228.8,1617977.52808989,59.333332,0.0,0,49,0,0
1284190,972,29200,0.756126801,228674.83,212.7416764,1424262.5,9998926.0,9998926,171,9998926,0
675262,-1,-1,60.11783095,1200.0,4989.779969,33268.0,0.0,0,0,0,0
555999,-1,-1,70.4721635,3182.7,5743.481325,18920.0,0.0,0,3,0,0
1502226,360,8192,134.7852963,169026.73,29220.52269,7684.1787,0.0,0,2,0,0
747224,2081,29200,12875.53648,521322.66,5543347.639,83.21429,0.0,0,3,0,0
1722071,-1,-1,165.337081,10490.7,21245.81491,8064.3335,0.0,0,3,0,0
394714,30,261,132.784490771478,0.0,796.706944628867,15062.0,0.0,0,0,0,0
1692083,255,1024,48780.4878,0.0,292682.9268,41.0,0.0,0,0,0,0
1789146,3496,8192,16.58883737,9000.111,673.9215182,68893.14,0.0,0,0,0,0
1269421,-1,-1,0.061700464,3546.7,5.398790615,21600000.0,64700000.0,64700000,64800000,64700000,0
308750,-1,-1,98.4898227183191,186.66667,5351.28036769534,12184.0,0.0,0,4,0,0
1838129,-1,62,11450.38168,156.25,164122.1374,131.0,0.0,0,0,0,0
1939180,-1,-1,127.1738785,504.3,8329.889041,10484.333,0.0,0,165,0,0
1604294,-1,-1,29850.74627,76.8,1671641.791,44.666668,0.0,0,3,0,0
897008,-1,-1,24096.38554,0.0,554216.8675,55.333332,0.0,0,1,0,0
958378,-1,-1,165.961331,1116.3,10870.46718,8034.0,0.0,0,3,0,0
767252,-1,-1,21.230521,22188.0,3991.337947,94204.0,0.0,0,0,0,0
251840,946,8192,0.345190944312546,761172.9,134.943769905382,2971228.0,10001485.0,10007442,191,9993752,0
616538,-1,-1,42.78990158,3201.3333,4236.200257,46740.0,0.0,0,0,0,0
195866,-1,-1,19512.1951219512,0.0,448780.487804878,68.333336,0.0,0,48,0,0
1254112,-1,-1,0.067679683,3073.8,5.905052309,19700000.0,59000000.0,59000000,59000000,59000000,0
258736,-1,-1,32.5504939537457,1160.3334,2327.36031769282,61443.0,0.0,0,0,0,0
841712,154,8192,0.404430932,252726.0,96.83969581,2526362.5,9996864.0,10000000,50,9909510,0
1645595,8499,65535,34.06540842,163096.33,6532.042065,30631.61,0.0,0,2,0,0
266,-1,31088,115.734043168798,0.0,694.404259012789,17281.0,0.0,0,0,0,0
1967155,-1,-1,62.41612833,76.8,2808.725775,21362.0,0.0,0,3,0,0
1536819,122,8192,0.41454,421277.16,92.2766041,2512825.5,9928916.0,10000000,1460,9771120,0
120211,-1,-1,33.1526513832944,85.333336,1956.00643161437,60327.0,0.0,0,0,0,0
612987,357,29200,0.693711429,514738.53,314.1212063,1459768.8,10000000.0,10000000,2,9996243,0
605009,-1,-1,43.81208995,6394.8,4644.081534,30433.0,0.0,0,4,0,0
1801769,-1,-1,21739.13043,76.8,1043478.261,61.333332,0.0,0,48,0,0
751633,0,31088,28.5986654,481.33334,362.2497617,52450.0,0.0,0,0,0,0
534388,32850,31,15267.17557,0.0,91603.05344,131.0,0.0,0,0,0,0
1212759,-1,-1,32.85339992,108.3,1199.149097,40584.332,0.0,0,4,0,0
1674977,0,1047,7312.61426,125.0,89579.52468,182.33333,0.0,0,0,0,0
498572,5414,29200,1.589624407,409802.88,736.1232704,641917.75,9914446.0,10200000,1,9500479,0
148385,-1,-1,43.8808196937119,0.0,2106.27934529817,45578.0,0.0,0,0,0,0
607514,345,8192,15.53270686,1422045.4,17831.43917,64417.71,10000000.0,10000000,1,9992002,0
851069,-1,-1,23255.81395,76.8,1186046.512,57.333332,0.0,0,48,0,0
1855000,-1,-1,3960.39604,2523.0,401980.198,505.0,0.0,0,0,0,0
1726641,-1,-1,19607.84314,2594.7,1539215.686,68.0,0.0,0,4,0,0
1850223,-1,-1,39.14813655,1083.0,2681.647354,51088.0,0.0,0,0,0,0
467096,256,65535,61.42380377,0.0,368.5428226,24420.5,0.0,0,0,0,0
1989453,-1,4106,3430.531732,0.0,20583.19039,583.0,0.0,0,0,0,0
1735323,-1,-1,29.76722034,8772.3,3408.346729,44792.0,0.0,0,4,0,0
132583,-1,64589,111111.111111111,0.0,666666.666666667,18.0,0.0,0,0,0,0
814386,-1,32,507.8720163,0.0,0.0,2625.3333,0.0,0,0,0,0
1469662,237,8192,2.468931147,997769.56,1031.30781,436190.0,5312205.0,5312205,193,5312205,0
591108,59,29200,541.5860735,1263204.2,533529.9807,1880.0,0.0,0,48,0,0
545924,11,8192,1.312235216,270020.16,482.9681711,802166.8,9748292.0,9748292,3,9748292,0
683029,14600,8192,0.690700631,0.0,0.0,1930407.0,0.0,0,0,0,0
1655186,70,29200,0.344879202,185177.45,63.39587181,2975870.2,10200000.0,10200000,241,10000000,0
1008904,-1,-1,85.3715798,1365.3334,6232.125325,23427.0,0.0,0,0,0,0
534015,-1,-1,161.2513102,42187.5,36845.92437,8268.667,0.0,0,4,0,0
2008138,65535,511,15000.0,0.0,0.0,100.0,0.0,0,0,0,0
269464,-1,-1,21164.0211640212,1825.2,1481481.48148148,63.0,0.0,0,1,0,0
371366,-1,-1,30.3900563735546,7114.8,3707.58687757366,43874.0,0.0,0,3,0,0
1671466,-1,-1,15625.0,4915.2,2046875.0,85.333336,0.0,0,49,0,0
1314506,357,716,1.466781793,470.2381,41.31435383,818117.6,0.0,0,0,0,0
199678,235,29200,13.9293503351004,630105.06,5360.80997182291,83756.0,0.0,0,3,0,0
639654,65535,29200,0.666254699,0.0,0.0,2001236.6,0.0,0,0,0,0
16822,-1,-1,86.7453157529493,261.33334,6419.15336571825,23056.0,0.0,0,0,0,0
1918737,-1,-1,18.36682217,2241.3333,2442.787349,108892.0,0.0,0,0,0,0
913498,57,8192,1.209083259,11126.379,100.7077885,837283.7,33000000.0,58800000,3,7269840,0
1209593,0,229,3.465188714,0.0,20.79113229,336682.0,0.0,0,1,0,0
752707,939,29200,1.871321789,22596.697,135.0754092,587819.8,5756941.0,5756941,431,5756941,0
281068,235,29200,1.95733507761545,22451.537,139.682548720739,561988.6,5237541.0,5237541,244,5237541,0
1608420,227,29200,338.38345,228.75555,4598.938706,3023.9534,0.0,0,0,0,0
1073821,256,229,1.95276485,5337091.5,1817.745109,551486.3,6077797.0,6077797,3,6077797,0
764343,-1,-1,80.9126952,23857.2,15049.76131,16478.666,0.0,0,4,0,0
1555372,119,8192,2.574878383,253529.17,755.3589656,418242.3,5108014.0,5108014,49,5108014,0
1893881,65535,29200,0.792113088,0.0,0.0,1683261.4,0.0,0,0,0,0
323173,-1,-1,15325.6704980843,1190.7,1203065.13409962,87.0,0.0,0,1,0,0
1698321,16560,335,142857.1429,0.0,857142.8571,14.0,0.0,0,0,0,0
449057,316,21,25641.0256410256,0.0,0.0,78.0,0.0,0,0,0,0
598037,-1,-1,21276.59574,76.8,1000000.0,62.666668,0.0,0,48,0,0
1895341,-1,-1,21621.62162,907.5,1351351.351,61.666668,0.0,0,1,0,0
77422,-1,-1,0.049687773212879,1408.8,3.91291214051424,26834234.0,80318250.0,80318245,80479482,80318245,0
1799498,63,29200,93.72544213,265085.34,33856.51356,11558.583,0.0,0,246,0,0
1626321,39,3228,0.145634539,634.8,3.349594401,9155337.0,0.0,0,0,0,0
1196331,30,8192,1.979123806,23949.672,153.382095,561415.7,0.0,0,50,0,0
2023474,42780,8192,0.783682323,10.8,2.35104697,1701369.6,0.0,0,0,0,0
86405,11379,29200,0.418648499822501,177419.55,94.3215070100096,2437386.5,10018359.0,10020218,882,10001877,0
281024,-1,925,16666.6666666667,0.0,0.0,120.0,0.0,0,0,0,0
748663,245,8192,59.41982483,62363.008,7341.121292,17056.824,0.0,0,1,0,0
1664805,-1,-1,24242.42424,76.8,1260606.061,55.0,0.0,0,3,0,0
679019,-1,361,14598.54015,0.0,0.0,137.0,0.0,0,0,0,0
563948,0,1190,7920.792079,125.0,97029.70297,168.33333,0.0,0,0,0,0
348230,-1,-1,165.768752590137,3000.0,15748.031496063,8043.3335,0.0,0,3,0,0
225669,-1,-1,53.340445392719,85.333336,3253.76716895586,37495.0,0.0,0,0,0,0
1994975,-1,-1,84.57732482,1968.3,7400.515922,15764.667,0.0,0,4,0,0
1946573,8192,8192,0.699450372,10.8,2.098351116,1906258.6,0.0,0,0,0,0
1705950,-1,-1,60.43513296,460.9524,3787.268332,19856.0,0.0,0,5,0,0
365713,508,8192,1.77833865501176,527137.7,889.89682968293,589099.9,10631583.0,10631583,47,10631583,0
598694,65535,122,11695.90643,0.0,0.0,171.0,0.0,0,0,0,0
953990,256,343,50000.0,0.0,0.0,40.0,0.0,0,0,0,0
315906,-1,-1,25974.025974026,1116.3,1727272.72727273,51.333332,0.0,0,4,0,0
555924,287,1539,37037.03704,0.0,0.0,54.0,0.0,0,0,0,0
246812,-1,-1,83.4933622776989,0.0,4007.68138932955,23954.0,0.0,0,0,0,0
381842,-1,-1,25.7632358624243,842.7,1635.96547726394,51753.332,0.0,0,1,0,0
1893954,-1,-1,0.052025031,1818.3,4.083964914,25600000.0,76800000.0,76800000,76900000,76800000,0
1249776,245,8192,1.768690986,337795.22,741.1797837,598648.1,9800594.0,9800594,3,9800594,0
1117316,0,229,0.977674318,0.0,5.866045909,1227402.6,6116643.0,6116643,1,6116643,0
176603,179,65535,56.986551173923,486928.97,19058.5821746068,18279.166,0.0,0,2,0,0
733161,29200,8192,0.662494278,0.0,0.0,2012596.0,0.0,0,0,0,0
704731,-1,-1,0.058941517,3806.8,5.245795042,22600000.0,67800000.0,67800000,67900000,67800000,0
476744,-1,65,666666.6667,320.33334,10300000.0,3.0,0.0,0,0,0,0
498803,-1,-1,22.1830322,0.0,1064.785546,90159.0,0.0,0,0,0,0
583911,1153,29200,0.386854059,235072.72,68.11210474,2643703.0,9628660.0,10000000,48,5305710,0
1859363,-1,-1,4008.016032,261.33334,240480.9619,499.0,0.0,0,0,0,0
527255,60,0,509.2946269,0.0,3055.767762,3927.0,0.0,0,0,0,0
1133079,256,8192,4.389721686,7025604.5,6383.204047,260348.42,0.0,0,58,0,0
192346,-1,-1,64.8172154524242,341.33334,4018.6673580503,30856.0,0.0,0,0,0,0
1012515,-1,-1,23952.09581,76.8,1413173.653,55.666668,0.0,0,49,0,0
1570383,-1,-1,85.97343421,1045.3334,7135.795039,23263.0,0.0,0,0,0,0
707656,-1,-1,85.13536523,85.333336,5022.986549,23492.0,0.0,0,0,0,0
732442,380,65535,48.39078639,271053.47,15639.02233,21649.143,0.0,0,48,0,0
