Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
-1,256,0.2272174753771151,0,1.3633048515864599,5513215.625060296,22069465.66002048,22069465,0,22069465,3
28960,29200,0.755634435,0,0,1764521.6,0,0,0,0,6
227,29200,2.678723004,158.79333,32.70274334,389543.2,0,0,3,0,1
227,29200,2.7395562116574217,165.6953546176112,34.25371574012922,380893.16917489184,0,0,16,0,1
28960,29200,0.700972494,0,0,1902119.4,0,0,0,0,2
0,29200,5025.125628,12,15075.37688,398,0,0,0,0,5
256,266,65847.67391505561,0,395086.0435092033,30.886974073490606,0,0,0,0,1
227,29200,2.804704620857999,160.0694605488511,34.48638406743619,372045.7208044061,0,0,37,0,1
28960,29200,0.754940472,0,0,1766143.6,0,0,0,0,6
227,29200,456.135016,240.14285,3116.922609,2630.8,0,0,11264,0,5
247,29200,4.593812825827376,35512.254891939694,405.6879566209667,221805.33281176205,0,0,3,0,1
236,29200,0.912507108,48902,110.1852332,1252436.4,0,0,3084,0,2
227,29200,2.796054755251131,154.99789730432346,33.541938929907396,373196.68034252664,0,0,3,0,1
-1,256,3.561776792,0,21.37066075,374345,0,0,0,0,3
235,262,0.16832561105469376,2321608.0725592272,121.78588273812375,6377422.056899466,96446571.86126097,96446571,23,96446571,4
2,30038,36.34978169588045,13351.754162669558,2292.06287344838,33105.90484951676,0,0,0,0,0
29200,1024,4379.562044,4,14598.54015,342.5,0,0,0,0,5
229,8192,131.6853848,7763243.5,218729.4242,8859.5,0,0,155,0,3
28960,29200,0.760490539,0,0,1753254.4,0,0,0,0,2
229,8192,7.145387193,16800000,11874.61275,163275.5,0,0,156,0,3
-1,256,0.500463329,0,3.002779974,2497685.5,9987727,9987727,0,9987727,3
29200,1024,5586.592179,4,18621.97393,268.5,0,0,0,0,5
28960,29200,0.7868476268710763,0,0,1694525.5762086785,0,0,0,0,6
235,237,43939.162867948806,0,0,45.5335671769004,0,0,0,0,2
235,29200,1.327515276,4335.4443,48.95212582,860899.44,6004938,6004938,1712,6004938,5
28960,29200,0.7158320934892445,0,0,1862634.283677142,0,0,0,0,6
0,29200,21739.13043,12,65217.3913,92,0,0,0,0,5
235,29200,60.071242618876326,3330016.9272253807,71521.06091450343,19958.44165302747,0,0,42,0,4
0,29200,0.217774019,10.8,0.653322056,6122554.5,18400000,18400000,18400000,18400000,5
29200,1024,4629.62963,4,15432.09877,324,0,0,0,0,5
28960,29200,0.7009495670498211,0,0,1902181.8876595085,0,0,0,0,6
235,251,0.12068756121158684,3204626.9776153117,120.35317757571111,9039119.015125033,99325003.95296009,99325003,58,99325003,4
28960,29200,8385.744235,0,0,159,0,0,0,0,5
28960,29200,0.754670277,0,0,1766776,0,0,0,0,2
235,237,24096.38554,0,0,83,0,0,0,0,2
229,8192,8.061360999512436,2801291.241850838,11189.25447399656,141240.67710213567,0,0,15,0,3
235,29200,0.8611849205147757,521184.2601857643,352.62124073351964,1290493.0116922706,6611706.309823276,6611706,169,6611706,4
235,274,0.12954468680995299,2133188.3680823552,119.07051944929813,8362623.07343931,100000000,100000000,15,100000000,4
247,29200,5.044179921809812,35944.473,452.3582485047612,202066.64051673765,0,0,38,0,1
29200,8192,0.662494278,0,0,2012596,0,0,0,0,0
0,229,13274.33628,65.333336,61946.90265,113,0,0,0,0,1
247,29200,4.5851024214984095,35449.046707541245,403.99991369601986,222217.1111775798,0,0,3,0,1
235,29200,0.836488288,518784.9,336.6865361,1328304.5,6949196,6949196,81,6949196,4
28960,29200,0.68568247,0,0,1944534.6,0,0,0,0,2
235,274,0.175837107,3053849.5,140.1304519,6093302,84300000,84300000,47,84300000,4
235,29200,60.57995207,3564406.5,80268.4365,18570.5,0,0,46,0,4
235,251,0.141884545,3523206,121.3518241,7590136.5,98600000,98600000,47,98600000,4
235,251,0.121444344,2946192.8,120.7460387,8982790,98800000,98800000,45,98800000,4
835,259,0.23661144815990945,0,0,4556766.358952223,10046963.47742668,10047168,10203246,10046663,0
28960,29200,0.7384955047438002,0,0,1805472.4922388396,0,0,0,0,2
28960,29200,0.777009078,0,0,1715981.6,0,0,0,0,2
28960,29200,0.6971687709421505,0,0,1912497.2130531208,0,0,0,0,6
-1,256,0.6597683323981094,0,3.958609995921262,2020924.7825527713,6061592.3162791375,6061592,0,6061592,3
12554,22653,3.281628967880318,225293.7268781524,877.3969719288065,324442.27066936996,0,0,56,0,0
65032,122,11693.79740533501,0,0,171.0311956385929,0,0,0,0,0
28960,29200,0.760599139,0,0,1753004,0,0,0,0,2
28960,29200,5563.282337,0,0,239.66667,0,0,0,0,5
235,29200,8.707312401,3325487.8,10454.87,127606.664,0,0,14,0,4
235,273,0.14206578622835103,2625544.5583277894,121.3563781011553,7580489.539017373,98500509.21773535,98500509,54,98500509,4
229,256,0.157687234,7317264.5,141.4697083,6870140,76700000,76700000,4,76700000,3
229,8192,9.647070071016948,4456113,14020.8104630346,118972.63248488317,0,0,71,0,3
229,8192,4.379029049,11200000,6367.655616,260984.14,0,0,5,0,3
28960,29200,4716.981132,0,0,282.66666,0,0,0,0,5
-1,-1,124.8647299,1600.9524,12403.22983,9610.4,0,0,3,0,0
0,1024,66666.66667,5.3333335,266666.6667,30,0,0,0,0,5
28960,29200,0.721747813,0,0,1847367.4,0,0,0,0,2
227,29200,2.7332876050031016,156.55448530933214,32.92942636387374,381766.7557912744,0,0,2,0,1
28960,29200,0.6933178929119909,0,0,1923119.737818565,0,0,0,0,2
0,229,11932.376837247879,65.333336,55684.42523804511,125.70888339108366,0,0,0,0,1
237,8192,56.9489981,5711.6963,2774.229765,20486.166,0,0,604,0,1
28960,29200,0.7967808588867592,0,0,1673400.4024821415,0,0,0,0,6
235,29200,8.43169239187039,2506989.379364445,8359.797391292304,128581.17332594444,0,0,39,0,4
-1,-1,65.1678071,85.333336,4561.746497,30690,0,0,0,0,0
28960,29200,0.708212915,0,0,1882673,0,0,0,0,2
28960,29200,0.7535569574864087,0,0,1769386.3368872583,0,0,0,0,6
0,29200,2447.980416,12,7343.941248,817,0,0,0,0,5
28960,29200,0.794828054,0,0,1677511.6,0,0,0,0,6
0,229,12116.738751127206,65.333336,56544.7808410563,123.79617516429668,0,0,0,0,1
-1,256,111.0444844,0,666.2669065,11256.75,0,0,0,0,3
227,29200,2.663617712,162.57666,33.07325326,391752.25,0,0,3,0,1
0,229,13824.88479,65.333336,64516.12903,108.5,0,0,0,0,1
229,8192,145.06536,3625073.8,187505.037,7755.125,0,0,3,0,3
-1,256,0.468265506,0,2.809593037,2669425.8,10700000,10700000,0,10700000,3
28960,29200,0.7713752527865143,0,0,1728514.7817828814,0,0,0,0,6
28960,29200,0.759143619928125,0,0,1756365.1693996405,0,0,0,0,6
247,29200,4.76764947,34909.06,412.0115987,213631.17,0,0,3,0,1
-1,274,0.043167925,6,0.05180151,29000000,116000000,116000000,0,116000000,4
229,256,0.128852452,4731941.5,115.6004726,8407549,96800000,96800000,160,96800000,3
28960,29200,0.758982895,0,0,1756737,0,0,0,0,6
0,1024,27027.02703,5.3333335,108108.1081,74,0,0,0,0,5
0,1841,6.302655643244802,0,0,242907.80150497064,0,0,0,0,0
-1,160,8.237199151217926,45.13597018082112,331.54994423635077,219824.22668669204,0,0,0,0,0
28960,29200,0.690346948,0,0,1931396,0,0,0,0,6
-1,256,1.7130420760513458,0,10.27825245806603,766531.6844122888,0,0,0,0,3
235,0,271.5826789767502,10.8,814.7480369089075,4909.505101274157,0,0,14702,0,4
0,1024,166666.6667,5.3333335,666666.6667,12,0,0,0,0,5
28960,29200,3988.035892,0,0,334.33334,0,0,0,0,5
235,237,25974.02597,0,0,77,0,0,0,0,2
229,8192,37.41362143129623,6523729.5,54404.08227047513,33328.721924692814,0,0,6,0,3
227,29200,27.07986937,2548095.5,31447.8523,41030.89,0,0,18,0,5
229,8192,14.941897657113907,8593279,21727.386927533076,90881.15291474026,0,0,4,0,3
0,29200,3846.153846,12,11538.46154,520,0,0,0,0,5
28960,29200,0.678669963,0,0,1964627,0,0,0,0,6
243,339,153846.1538,0,0,13,0,0,0,0,6
28960,29200,0.7589460838738208,0,0,1756822.2230088476,0,0,0,0,6
28960,29200,0.669757934,0,0,1990769,0,0,0,0,2
378,799,50163.2040619277,0,0,37.50308536372092,0,0,0,0,0
28960,29200,0.690547646,0,0,1930834.6,0,0,0,0,2
28960,29200,0.6887348816354002,0,0,1935916.7181418345,0,0,0,0,2
237,8192,99.41960977448107,5711.6963,4843.1552764493135,11735.491955926414,0,0,601,0,1
28960,29200,0.777672706,0,0,1714517.4,0,0,0,0,2
227,29200,2.335498892,155.50667,28.12329916,446790.3,0,0,3,0,1
-1,233,106.025799611239,0,636.154797667432,14147.5,0,0,0,0,0
-1,410,0.062743976,0,0,31900000,31900000,31900000,0,31900000,4
235,84,0.15295598858794365,2776835.7875558375,140.50583118823963,7082648.689513288,84869216.13416941,84869216,54,84869216,4
0,29200,20618.5567,12,61855.6701,97,0,0,0,0,5
28960,29200,0.7174208997298095,0,0,1858509.184996356,0,0,0,0,6
0,1024,29411.76471,5.3333335,117647.0588,68,0,0,0,0,5
229,256,0.16453591119693017,6369359.455145192,149.16341339041105,6592511.9016034985,39015581.507571734,69997026,2,8033689,3
28960,29200,0.775861852,0,0,1718519,0,0,0,0,2
227,29200,2.603191035,157,31.45522501,400845.8,0,0,3,0,1
227,29200,2.472478187586172,162.9571226192639,30.638643509653157,422037.93230890844,0,0,2,0,1
28960,29200,0.7899743184283465,0,0,1687818.699395048,0,0,0,0,6
28960,29200,0.7406791757162727,0,0,1800149.6401155926,0,0,0,0,6
235,251,0.13324358580371212,3427921.235127297,122.2100949817801,8130479.164997558,96546953.5341719,96546953,2,96546953,4
0,229,13698.63014,65.333336,63926.94064,109.5,0,0,0,0,1
0,229,11363.63636,65.333336,53030.30303,132,0,0,0,0,1
235,0,0.154782023,2128523.8,142.7209313,6999090,83800000,83800000,16,83800000,4
0,229,18543.590250966427,64.44192925,83220.51052996886,79.97586457770043,0,0,0,0,1
28960,29200,3289.473684,0,0,405.33334,0,0,0,0,5
28960,29200,0.7036697533729573,0,0,1894828.2029571116,0,0,0,0,2
-1,-1,33.3310752329861,85.333336,1966.533438753234,60009.59240308187,0,0,0,0,0
28960,29200,0.7508842975044404,0,0,1775684.1269503024,0,0,0,0,6
28960,29200,0.7948449169015006,0,0,1677476.0173324363,0,0,0,0,6
227,29200,2.7924901405190363,152.78787544235675,33.094146547241934,373673.03600075544,0,0,3,0,1
235,0,0.3847059003781205,2427221.417343812,351.3028550237915,3004763.3186686863,34530305.894899465,34530305,56,34530305,4
28960,29200,0.6973908548839076,0,0,1911888.2343999203,0,0,0,0,6
980,8192,0.3453456274053743,350520.29863570514,65.27696183236168,3005429.426604968,9491901.391857665,10000000,504,5813797,0
229,8192,9.153646332728268,2157535.8,10642.944594678873,122052.63277488243,0,0,13,0,3
247,29200,4.212772622922413,35823.408129999785,376.185529591131,241918.38889079398,0,0,3,0,1
247,29200,4.158220181274205,35944.473,372.9060475433212,245112.27032015118,0,0,3,0,1
28960,29200,0.7491054298423502,0,0,1779900.7763750835,0,0,0,0,6
-1,251,3906.25,0,0,307.2,0,0,0,0,4
28960,29200,4474.272931,0,0,298,0,0,0,0,5
229,8192,38.670278971926344,16800000,64264.47933215804,30962.143447015238,0,0,5,0,3
236,29200,1.167847636,7888038.5,1191.107268,934119.4,5270458,5270458,196,5270458,4
235,29200,113.59478393979538,2628963.5311303562,150756.1623251408,9903.851196874946,0,0,36,0,4
-1,-1,32.570786920929464,1152.3518496840504,2334.509897390759,61405.03558241022,0,0,0,0,0
28960,29200,0.7677090029200037,0,0,1736769.2259519503,0,0,0,0,6
0,29200,13245.03311,12,39735.09934,151,0,0,0,0,5
247,29200,4.137415888038579,35944.473,371.0403342537324,246344.84271645642,0,0,3,0,1
28960,29200,0.724329054,0,0,1840784,0,0,0,0,6
247,29200,4.560389234,35944.473,408.9722647,223496.44,0,0,3,0,1
4977,29200,3.645178885578043,162457.19503759663,777.9525969733447,287874.3916094791,0,0,48,0,0
28960,29200,0.745614575,0,0,1788234,0,0,0,0,2
-1,256,0.9526245017028885,0,5.715747011899629,1312372.5453374684,5244906.551553405,5244906,0,5244906,3
1174,29200,8.96620084,130144.99,3392.407357,111894.44,0,0,48,0,2
0,229,12448.13278,65.333336,58091.28631,120.5,0,0,0,0,1
28960,29200,0.6693116614403088,0,0,1992096.4166596872,0,0,0,0,6
4527,28819,3.6584104525283934,159206.4922964101,771.3927396701453,286589.0526472967,0,0,48,0,0
28960,29200,0.794186239,0,0,1678867.4,0,0,0,0,2
247,29200,4.252421203,35419.69,374.2918144,239597.12,0,0,3,0,1
227,29200,2.5841709661619334,157.27697988439172,31.291018628293536,403796.1495406784,0,0,3,0,1
28960,29200,0.694910372,0,0,1918712.6,0,0,0,0,2
0,29200,42553.19149,12,127659.5745,47,0,0,0,0,5
14336,8192,0.4212731543665659,219205.33439825973,90.75224199349061,2447172.215220721,9998285.556913728,10000000,126,9950529,0
-1,-1,22.1830322,0,1064.785546,90159,0,0,0,0,0
28960,29200,7476.635514,0,0,178.33333,0,0,0,0,5
247,29200,4.209920087,37608.96,400.1950035,242381.84,0,0,3,0,1
229,8192,14.28058847582023,12600000,23720.05745219462,81696.6920599539,0,0,144,0,3
28960,29200,0.736344763,0,0,1810746,0,0,0,0,2
0,1024,47619.04762,5.3333335,190476.1905,42,0,0,0,0,5
28960,29200,0.795613465,0,0,1675855.6,0,0,0,0,2
32850,31,15267.17557,0,91603.05344,131,0,0,0,0,0
-1,-1,23.48520432,8772.3,2994.363551,56773.332,0,0,48,0,0
235,267,0.15302255030606604,2777296.374324736,140.7721646694817,7079566.397113138,84800000,84800000,45,84800000,4
-1,-1,38834.95146,0,1864077.67,34.333332,0,0,4,0,0
28960,29200,3508.77193,0,0,380,0,0,0,0,5
-1,370,6024.096386,0,0,332,0,0,0,0,0
28960,29200,0.713114042,0,0,1869733.6,0,0,0,0,2
28960,29200,0.6915203111713016,0,0,1928118.8618568329,0,0,0,0,2
235,0,0.189653982,1798609.5,149.3525106,5624277.5,83800000,83800000,15,83800000,4
-1,256,0.741971352088319,0,4.451828113982244,1684760.4780002995,6737913.8323857095,6737913,0,6737913,3
227,29200,1.498530441,3633941,1933.603779,750735.5,6004536,6004536,14,6004536,5
29200,1024,4739.336493,4,15797.78831,316.5,0,0,0,0,5
227,29200,2.8480682293271737,165.684740498195,35.61842004798972,366381.086035187,0,0,3,0,1
28960,29200,0.686220874,0,0,1943009,0,0,0,0,2
247,29200,4.307320315,35944.473,386.2772351,236627.58,0,0,3,0,1
235,251,0.119268096,2244175.5,118.9102915,9146697,101000000,101000000,48,101000000,4
15802,8192,3.0403771149426637,260312.81976495415,1063.9042820420962,349555.5868202937,0,0,8,0,0
229,8192,6.92505802721726,16800000,11508.457145139853,169067.42188581778,0,0,107,0,3
1176,1444,39215.68627,0,0,51,0,0,0,0,2
28960,29200,0.772551403,0,0,1725883,0,0,0,0,6
28960,29200,0.693076221,0,0,1923790.4,0,0,0,0,2
229,8192,12.97416519,11200000,18866.05796,88087.14,0,0,4,0,3
0,229,9684.225816758977,65.333336,45193.053816228814,154.92541883575572,0,0,0,0,1
1144,29200,5.118950247758543,645472.4013315468,3806.5949725374835,196297.89794727025,0,0,5,0,6
-1,30589,146.28067234233873,166.26983153271638,1357.1357132074822,11814.684643658022,0,0,0,0,0
227,29200,2.648282967857511,160.78313927583022,32.604865081118845,394020.8050491409,0,0,1,0,1
-1,-1,24242.4242424242,76.8,1163636.36363636,55,0,0,15,0,0
28960,29200,0.7452477030956026,0,0,1789114.3916277967,0,0,0,0,6
229,8192,12.66649403,4572451.5,16372.14722,88817,0,0,2,0,3
28960,29200,0.7648853350306091,0,0,1743180.6817199637,0,0,0,0,6
235,29200,1.215860378,3243901.5,1048.071645,885729.25,6509268,6509268,49,6509268,4
153,16279,117.93612164257183,0,707.6167297034536,14918.457998496931,0,0,0,0,0
247,29200,4.240856653,35944.473,380.316824,240336.06,0,0,3,0,1
227,29200,2.4990831826679423,168.63139665815055,31.571696620622294,417544.5700449481,0,0,2,0,1
28960,29200,0.722588514,0,0,1845218,0,0,0,0,6
946,8192,0.345190944312546,761172.9,134.943769905382,2971228,10001485,10007442,191,9993752,0
-1,257,173.973556019485,0,0,11496,0,0,0,0,0
227,29200,2.796178184,165.54,35.06873472,373180.2,0,0,4,0,1
235,274,0.1776872215558249,2685618.129026071,136.54252575930337,6021780.83065901,86400000,86400000,2,86400000,4
61,29200,0.363260447,197165.2,72.72993098,2819988.5,9605497,10000000,48,5268997,0
28960,29200,0.7065715116562029,0,0,1887046.6318825714,0,0,0,0,2
257,29200,5.680985792,55147.95,652.9690639,181526.6,0,0,18,0,1
28960,29200,0.7816859764465726,0,0,1705714.7505403515,0,0,0,0,6
235,251,0.1415037367687047,2144399.0736474637,120.6901156532217,7610562.9318333985,98800000,98800000,30,98800000,4
-1,256,0.9832144101593239,0,5.899286458848338,1356210.1521401654,0,0,0,0,3
227,29200,2.89285899,165.58333,36.16073737,360708.3,0,0,3,0,1
235,263,0.12840851176112647,8461067.261224894,139.40240389959715,8566410.886785284,85500000,85500000,83,85500000,4
29200,1024,4237.288136,4,14124.29379,354,0,0,0,0,5
247,29200,4.656720138,34897.848,401.0706054,218720.14,0,0,4,0,1
229,8192,14.13340164,8593279,20551.73267,80862.14,0,0,4,0,3
29200,1024,5272.407733,4,17574.69244,284.5,0,0,0,0,5
29200,1024,5042.016807,4,16806.72269,297.5,0,0,0,0,5
28960,29200,4484.304933,0,0,297.33334,0,0,0,0,5
-1,-1,24242.42424,76.8,1260606.061,55,0,0,3,0,0
235,251,0.12928427571030274,2750797.5942156296,121.40711926500089,8379482.598620921,100000000,100000000,48,100000000,4
28960,29200,0.70646789,0,0,1887323.4,0,0,0,0,6
229,8192,31.52858664841371,8217438,45822.85962332289,37180.97213496588,0,0,183,0,3
28960,29200,0.7464944436274706,0,0,1786126.2907566514,0,0,0,0,2
229,256,0.16632308633677292,2742899.448422427,138.49696153505724,6474949.209669229,80287153.68061523,80287153,45,80287153,3
28960,29200,0.6960203018179357,0,0,1915653.0053128332,0,0,0,0,2
247,29200,4.117560549,35944.473,369.2597224,247532.67,0,0,3,0,1
227,29200,2.793670335,160.16667,34.33886453,373515.2,0,0,3,0,1
28960,29200,0.7236733618936921,0,0,1842451.863223958,0,0,0,0,2
28960,29200,0.699558509,0,0,1905964,0,0,0,0,6
85,88,18.210027778348337,2184.0218583456895,940.5831567384262,86923.69994311193,0,0,1,0,0
227,29200,2.846553677,162.52667,35.22610176,366576,0,0,3,0,1
235,251,0.174923656,1934327.6,139.215907,6125121,85600000,85600000,16,85600000,4
235,251,0.119743834,2594661.8,105.4686581,8993558,58300000,100000000,45,16000000,4
28960,29200,0.756238018,0,0,1763113.4,0,0,0,0,2
247,29200,4.658757444,35944.473,417.7938516,218777.39,0,0,48,0,1
28960,29200,0.682295672,0,0,1954187,0,0,0,0,2
235,271,0.13108473498309764,5391149.192877479,120.8491140696613,8264379.775305697,99036761.7412109,99036761,66,99036761,4
235,251,2976.190476,0,0,504,0,0,0,0,4
235,251,0.17629286898184696,2263942.579424622,140.30345270650545,6077548.990406545,84918517.48862535,84918517,57,84918517,4
247,29200,4.239122262668243,35944.473,380.16128517512925,240434.58850599584,0,0,3,0,1
1176,29200,9.032543932,130095.05,3415.831549,111072.58,0,0,2,0,2
128,29200,7.56349668923059,877462.8,5542.53037386818,134912.22,0,0,1,0,0
28960,29200,0.695094077507492,0,0,1918205.7163132678,0,0,0,0,6
29200,1024,6097.560976,4,20325.20325,246,0,0,0,0,5
-1,251,260.9194802,0,0,4790.75,0,0,0,0,5
229,256,0.157325139,10300000,152.9069248,6934105.5,37800000,68000000,5,7694776,3
235,274,0.15164957503740753,3425705.869229707,139.42151093950497,7143664.740965138,84679072.3164839,84679072,3,84679072,4
0,229,12601.193766438812,65.333336,58805.570893137905,119.03648272760185,0,0,0,0,1
235,274,0.14920481504531952,1926318.1165460008,119.84227257033498,7180927.565474273,99988853.29782268,99988853,31,99988853,4
1176,1444,64516.12903,0,0,31,0,0,0,0,2
28960,29200,3663.003663,0,0,364,0,0,0,0,5
133,29200,0.5760411646414343,272000.4180355494,152.88501786442953,1788066.4723634673,10000000,10000000,1121,9981904,0
28960,29200,0.693970833,0,0,1921310.4,0,0,0,0,2
28960,29200,0.7683318822178496,0,0,1735361.17978797,0,0,0,0,6
292,8192,0.371424021,501476.03,103.3940822,2756444,9995504,10000000,189,9948571,0
0,29200,0.054357767,10.8,0.163073301,24500000,73600000,73600000,73600000,73600000,5
28960,29200,3384.094755,0,0,394,0,0,0,0,5
235,270,0.12153688637652137,2247843.6041709925,120.7792884762529,8975950.881139327,98700000,98700000,14,98700000,4
247,29200,4.3985776136381,35944.473,394.46112069457087,231718.43235411608,0,0,10,0,1
229,8192,540.6240346,9696701,897976.5215,2158,0,0,669,0,3
0,229,12396.69421,65.333336,57851.23967,121,0,0,0,0,1
235,29200,0.918457506,27573.5,86.44981273,1244322.2,0,0,1137,0,2
28960,29200,0.709499129,0,0,1879260,0,0,0,0,6
28960,29200,0.721522326,0,0,1847944.6,0,0,0,0,2
229,8192,5.106736466,4572451.5,6600.74059,220297.25,0,0,3,0,3
28960,29200,0.738869076,0,0,1804559.6,0,0,0,0,6
8192,8192,0.699450372,10.8,2.098351116,1906258.6,0,0,0,0,0
28960,29200,0.7149075173888784,0,0,1865043.1039598542,0,0,0,0,6
13140,8192,2.350856892,522876.5,1367.746623,442391.88,0,0,47,0,0
229,8192,210.6593638,3923213,306167.0529,5425.143,0,0,159,0,3
229,256,0.176955885,3077725.5,137.6598811,6054778,80300000,80300000,4,80300000,3
29200,1024,4504.504505,4,15015.01502,333,0,0,0,0,5
28960,29200,0.746904501,0,0,1785145.6,0,0,0,0,6
378,505,666666.6667,0,0,3,0,0,0,0,0
235,272,0.17530143512137472,2488395.3929985445,140.4319369892491,6111921.285534375,85387365.94786495,85387365,45,85387365,4
